══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Map sample points: 7071

--- Building NMPC solver (6 obstacle slots) ---
NMPC_Container_final: N=40, dt=1.00, obs_slots=6
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  nlpsol built: 488 vars, 734 constraints
    - Equalities: 328 (initial + dynamics)
    - Obstacle:   246 (slots × horizon)
    - Rate:       160 (first-step + consecutive)

  [t= 73.0] pos=(-2816.5,-1576.7) psi= -16.1deg wp=2 xte=-6.8m obs_d=Infm ok=1 comp=2381.9ms solve=2381.3ms RT=2.38 obs=6 fb=0
  [t= 74.0] pos=(-2810.4,-1578.9) psi= -16.6deg wp=2 xte=-8.8m obs_d=Infm ok=1 comp=2280.8ms solve=2280.2ms RT=2.28 obs=6 fb=0
  [t= 75.0] pos=(-2804.4,-1581.2) psi= -17.2deg wp=2 xte=-10.6m obs_d=Infm ok=1 comp=2152.4ms solve=2151.8ms RT=2.15 obs=6 fb=0
  [t= 76.0] pos=(-2798.5,-1583.7) psi= -17.9deg wp=2 xte=-12.4m obs_d=Infm ok=1 comp=2141.5ms solve=2140.9ms RT=2.14 obs=6 fb=0
  [t= 77.0] pos=(-2792.6,-1586.2) psi= -18.6deg wp=2 xte=-14.0m obs_d=Infm ok=1 comp=2347.2ms solve=2346.6ms RT=2.35 obs=6 fb=0
  [t= 78.0] pos=(-2786.8,-1588.8) psi= -19.4deg wp=2 xte=-15.5m obs_d=Infm ok=1 comp=2366.4ms solve=2365.8ms RT=2.37 obs=6 fb=0
  [t= 79.0] pos=(-2781.1,-1591.5) psi= -20.2deg wp=2 xte=-16.9m obs_d=Infm ok=1 comp=2267.4ms solve=2266.8ms RT=2.27 obs=6 fb=0
  [t= 80.0] pos=(-2775.5,-1594.2) psi= -21.1deg wp=2 xte=-18.2m obs_d=Infm ok=1 comp=2233.1ms solve=2232.5ms RT=2.23 obs=6 fb=0
  [t= 81.0] pos=(-2770.0,-1597.0) psi= -22.0deg wp=2 xte=-19.4m obs_d=Infm ok=1 comp=2299.0ms solve=2298.4ms RT=2.30 obs=6 fb=0
  [t= 82.0] pos=(-2764.6,-1599.9) psi= -22.9deg wp=2 xte=-20.4m obs_d=Infm ok=1 comp=2273.0ms solve=2272.1ms RT=2.27 obs=6 fb=0
  [t= 83.0] pos=(-2759.3,-1602.9) psi= -23.8deg wp=2 xte=-21.3m obs_d=Infm ok=1 comp=2461.0ms solve=2460.4ms RT=2.46 obs=6 fb=0
  [t= 84.0] pos=(-2754.2,-1605.9) psi= -24.7deg wp=2 xte=-22.1m obs_d=Infm ok=1 comp=2346.7ms solve=2346.1ms RT=2.35 obs=6 fb=0
  [t= 85.0] pos=(-2749.3,-1609.0) psi= -25.7deg wp=2 xte=-22.8m obs_d=Infm ok=1 comp=2231.1ms solve=2230.5ms RT=2.23 obs=6 fb=0
  [t= 86.0] pos=(-2744.5,-1612.1) psi= -26.6deg wp=2 xte=-23.3m obs_d=Infm ok=1 comp=2241.6ms solve=2241.0ms RT=2.24 obs=6 fb=0
  [t= 87.0] pos=(-2739.8,-1615.3) psi= -27.5deg wp=2 xte=-23.6m obs_d=Infm ok=1 comp=2344.6ms solve=2343.9ms RT=2.34 obs=6 fb=0
  [t= 88.0] pos=(-2735.2,-1618.6) psi= -28.4deg wp=2 xte=-23.9m obs_d=Infm ok=1 comp=2238.9ms solve=2238.2ms RT=2.24 obs=6 fb=0
  [t= 89.0] pos=(-2730.7,-1622.0) psi= -29.3deg wp=2 xte=-24.0m obs_d=Infm ok=1 comp=2294.1ms solve=2293.5ms RT=2.29 obs=6 fb=0
  [t= 90.0] pos=(-2726.3,-1625.5) psi= -30.2deg wp=2 xte=-24.0m obs_d=Infm ok=1 comp=2325.3ms solve=2324.7ms RT=2.33 obs=6 fb=0
  [t= 91.0] pos=(-2721.9,-1629.0) psi= -31.0deg wp=2 xte=-23.8m obs_d=Infm ok=1 comp=2240.0ms solve=2239.3ms RT=2.24 obs=6 fb=0
  [t= 92.0] pos=(-2717.6,-1632.7) psi= -31.9deg wp=2 xte=-23.6m obs_d=Infm ok=1 comp=2327.9ms solve=2327.3ms RT=2.33 obs=6 fb=0
  [t= 93.0] pos=(-2713.2,-1636.5) psi= -32.8deg wp=2 xte=-23.3m obs_d=Infm ok=1 comp=2170.7ms solve=2170.0ms RT=2.17 obs=6 fb=0
  [t= 94.0] pos=(-2708.9,-1640.4) psi= -33.7deg wp=2 xte=-22.9m obs_d=Infm ok=1 comp=2354.4ms solve=2353.8ms RT=2.35 obs=6 fb=0
  [t= 95.0] pos=(-2704.5,-1644.5) psi= -34.6deg wp=2 xte=-22.4m obs_d=Infm ok=1 comp=2187.6ms solve=2187.0ms RT=2.19 obs=6 fb=0
  [t= 96.0] pos=(-2700.1,-1648.7) psi= -35.5deg wp=2 xte=-21.8m obs_d=Infm ok=1 comp=1576.4ms solve=1575.8ms RT=1.58 obs=6 fb=0
  [t= 97.0] pos=(-2695.7,-1653.1) psi= -36.2deg wp=2 xte=-21.0m obs_d=Infm ok=1 comp=2186.8ms solve=2186.2ms RT=2.19 obs=6 fb=0
  [t= 99.0] pos=(-2687.0,-1662.5) psi= -37.4deg wp=2 xte=-19.1m obs_d=Infm ok=1 comp=186.2ms solve=185.6ms RT=0.19 obs=6 fb=0
  [t=100.0] pos=(-2682.7,-1667.4) psi= -37.7deg wp=2 xte=-17.8m obs_d=Infm ok=1 comp=1827.3ms solve=1826.7ms RT=1.83 obs=6 fb=0
  [t=102.0] pos=(-2674.0,-1678.0) psi= -38.2deg wp=2 xte=-14.9m obs_d=Infm ok=1 comp=2108.2ms solve=2107.7ms RT=2.11 obs=6 fb=0
  [t=103.0] pos=(-2669.7,-1683.5) psi= -38.3deg wp=2 xte=-13.2m obs_d=Infm ok=1 comp=2088.9ms solve=2088.3ms RT=2.09 obs=6 fb=0
  [t=104.0] pos=(-2665.3,-1689.1) psi= -38.4deg wp=2 xte=-11.4m obs_d=Infm ok=1 comp=2107.9ms solve=2107.3ms RT=2.11 obs=6 fb=0
