══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  Terminal log recording to: C:\Users\SERILEG\OneDrive - ABB\Autonomous-docking\MY_NPMC\my work\plots in development process\logs\nmpc_run_20260402_150405_log.txt
  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Final waypoint is outside mapped forbidden zones
  Map sample points: 4096
  Final waypoint -> nearest map sample: 182.7 m (nominal keepout 115.0 m)
  Dynamic obstacles enabled: 2
  Dynamic replay determinism check: PASS

--- Building NMPC solver (16 obstacle slots) ---
  Hull footprint: oriented rectangle 87.5 m x 12.7 m (clearance 2.0 m)
NMPC_Container_final: N=70, dt=1.00, obs_slots=16
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  forward speed constraint: u >= 0.50 m/s
  actuator penalty: 0.0500 | forward incentive: 2.50
  collision: oriented rectangle 87.5 x 12.7 m (clearance 2.0 m)
  nlpsol built: 848 vars, 1984 constraints
    - Equalities: 568 (initial + dynamics)
    - Obstacle:   1136 (slots × horizon)
    - Rate:       280 (first-step + consecutive)

  [t= 51.0] pos=(-3224.5,-1490.2) psi= +37.2deg wp=1 xte=-38.5m obs_d=217m ok=1 comp=3584.3ms solve=3582.7ms RT=3.58 obs=13 fb=0
  [t= 52.0] pos=(-3220.0,-1487.8) psi= +38.0deg wp=1 xte=-39.7m obs_d=213m ok=1 comp=3571.3ms solve=3569.8ms RT=3.57 obs=13 fb=0
  [t= 53.0] pos=(-3215.4,-1485.4) psi= +38.7deg wp=1 xte=-40.9m obs_d=209m ok=1 comp=3208.6ms solve=3207.4ms RT=3.21 obs=13 fb=0
  [t= 54.0] pos=(-3210.9,-1483.0) psi= +39.4deg wp=1 xte=-42.1m obs_d=205m ok=1 comp=3474.0ms solve=3472.8ms RT=3.47 obs=13 fb=0
  [t= 55.0] pos=(-3206.4,-1480.7) psi= +40.1deg wp=1 xte=-43.3m obs_d=202m ok=1 comp=3452.1ms solve=3450.9ms RT=3.45 obs=13 fb=0
  [t= 56.0] pos=(-3202.0,-1478.3) psi= +40.8deg wp=1 xte=-44.6m obs_d=198m ok=1 comp=5467.3ms solve=5466.1ms RT=5.47 obs=13 fb=0
  [t= 57.0] pos=(-3197.5,-1475.9) psi= +41.4deg wp=1 xte=-45.8m obs_d=194m ok=1 comp=5118.6ms solve=5116.4ms RT=5.12 obs=13 fb=0
  [t= 58.0] pos=(-3193.1,-1473.5) psi= +42.1deg wp=1 xte=-47.1m obs_d=191m ok=1 comp=4925.2ms solve=4923.4ms RT=4.93 obs=13 fb=0
  [t= 59.0] pos=(-3188.8,-1471.0) psi= +42.7deg wp=1 xte=-48.3m obs_d=187m ok=1 comp=5219.3ms solve=5218.1ms RT=5.22 obs=13 fb=0
  [t= 60.0] pos=(-3184.4,-1468.6) psi= +43.2deg wp=1 xte=-49.6m obs_d=184m ok=1 comp=4684.2ms solve=4682.8ms RT=4.68 obs=13 fb=0
  [t= 61.0] pos=(-3180.1,-1466.1) psi= +43.8deg wp=1 xte=-51.0m obs_d=181m ok=1 comp=5051.6ms solve=5049.6ms RT=5.05 obs=13 fb=0
  [t= 62.0] pos=(-3175.8,-1463.6) psi= +44.4deg wp=1 xte=-52.3m obs_d=177m ok=1 comp=2995.9ms solve=2994.0ms RT=3.00 obs=13 fb=0
  [t= 63.0] pos=(-3171.4,-1461.0) psi= +44.9deg wp=1 xte=-53.7m obs_d=174m ok=1 comp=3367.9ms solve=3365.4ms RT=3.37 obs=13 fb=0
  [t= 64.0] pos=(-3167.1,-1458.3) psi= +45.5deg wp=1 xte=-55.2m obs_d=171m ok=1 comp=3753.8ms solve=3751.7ms RT=3.75 obs=13 fb=0
  [t= 65.0] pos=(-3162.7,-1455.5) psi= +46.0deg wp=1 xte=-56.8m obs_d=169m ok=1 comp=2392.1ms solve=2390.6ms RT=2.39 obs=13 fb=0
  [t= 66.0] pos=(-3158.3,-1452.7) psi= +46.5deg wp=1 xte=-58.4m obs_d=166m ok=1 comp=3007.0ms solve=3004.4ms RT=3.01 obs=13 fb=0
  [t= 67.0] pos=(-3153.9,-1449.8) psi= +47.1deg wp=1 xte=-60.0m obs_d=163m ok=1 comp=4122.5ms solve=4121.3ms RT=4.12 obs=13 fb=0
  [t= 68.0] pos=(-3149.6,-1446.9) psi= +47.6deg wp=1 xte=-61.8m obs_d=161m ok=1 comp=3027.5ms solve=3025.5ms RT=3.03 obs=13 fb=0
